order_id,batch_id,trader_id,symbol,side,price,quantity,remaining_quantity,filled_quantity,timestamp
order_00006135,batch_0004,trader_0017,ETH-USD,BUY,1903.53,468,468,0,2026-01-01T01:42:14Z
order_00002645,batch_0004,trader_0025,ETH-USD,BUY,1902.7,576,576,0,2026-01-01T00:44:04Z
order_00002085,batch_0004,trader_0004,ETH-USD,BUY,1902.49,612,612,0,2026-01-01T00:34:44Z
order_00004390,batch_0004,trader_0007,ETH-USD,BUY,1902.06,582,582,0,2026-01-01T01:13:09Z
order_00005430,batch_0004,trader_0019,ETH-USD,BUY,1901.91,551,551,0,2026-01-01T01:30:29Z
order_00004195,batch_0004,trader_0018,ETH-USD,BUY,1901.89,5,5,0,2026-01-01T01:09:54Z
order_00006108,batch_0004,trader_0023,ETH-USD,BUY,1901.55,844,844,0,2026-01-01T01:41:47Z
order_00003377,batch_0004,trader_0010,ETH-USD,BUY,1900.81,506,506,0,2026-01-01T00:56:16Z
order_00005625,batch_0004,trader_0003,ETH-USD,BUY,1900.57,327,327,0,2026-01-01T01:33:44Z
order_00002010,batch_0004,trader_0017,ETH-USD,BUY,1900.51,412,412,0,2026-01-01T00:33:29Z
order_00003955,batch_0004,trader_0006,ETH-USD,BUY,1900.32,974,974,0,2026-01-01T01:05:54Z
order_00001969,batch_0004,trader_0016,ETH-USD,BUY,1900.28,126,126,0,2026-01-01T00:32:48Z
order_00003422,batch_0004,trader_0004,ETH-USD,BUY,1900.22,808,808,0,2026-01-01T00:57:01Z
order_00005935,batch_0004,trader_0005,ETH-USD,BUY,1899.65,759,759,0,2026-01-01T01:38:54Z
order_00004231,batch_0004,trader_0013,ETH-USD,BUY,1899.62,498,498,0,2026-01-01T01:10:30Z
order_00003646,batch_0004,trader_0009,ETH-USD,BUY,1899.61,545,545,0,2026-01-01T01:00:45Z
order_00005676,batch_0004,trader_0011,ETH-USD,BUY,1899.21,446,446,0,2026-01-01T01:34:35Z
order_00003629,batch_0004,trader_0009,ETH-USD,BUY,1899.19,536,536,0,2026-01-01T01:00:28Z
order_00006404,batch_0004,trader_0006,ETH-USD,BUY,1898.91,198,198,0,2026-01-01T01:46:43Z
order_00004981,batch_0004,trader_0020,ETH-USD,BUY,1898.6,340,340,0,2026-01-01T01:23:00Z
order_00003849,batch_0004,trader_0005,ETH-USD,BUY,1898.36,42,42,0,2026-01-01T01:04:08Z
order_00002266,batch_0004,trader_0023,ETH-USD,BUY,1898.11,211,211,0,2026-01-01T00:37:45Z
order_00002790,batch_0004,trader_0021,ETH-USD,BUY,1898.1,437,437,0,2026-01-01T00:46:29Z
order_00002959,batch_0004,trader_0025,ETH-USD,BUY,1898.1,861,861,0,2026-01-01T00:49:18Z
order_00002838,batch_0004,trader_0001,ETH-USD,BUY,1898.02,81,81,0,2026-01-01T00:47:17Z
order_00002509,batch_0004,trader_0006,ETH-USD,BUY,1897.97,203,203,0,2026-01-01T00:41:48Z
order_00006112,batch_0004,trader_0002,ETH-USD,BUY,1897.95,314,314,0,2026-01-01T01:41:51Z
order_00003492,batch_0004,trader_0022,ETH-USD,BUY,1897.89,742,742,0,2026-01-01T00:58:11Z
order_00006405,batch_0004,trader_0003,ETH-USD,BUY,1897.87,172,172,0,2026-01-01T01:46:44Z
order_00004971,batch_0004,trader_0019,ETH-USD,BUY,1897.81,988,988,0,2026-01-01T01:22:50Z
order_00005663,batch_0004,trader_0011,ETH-USD,BUY,1897.71,417,417,0,2026-01-01T01:34:22Z
order_00001992,batch_0004,trader_0008,ETH-USD,BUY,1897.69,678,678,0,2026-01-01T00:33:11Z
order_00005414,batch_0004,trader_0012,ETH-USD,BUY,1897.45,769,769,0,2026-01-01T01:30:13Z
order_00005197,batch_0004,trader_0012,ETH-USD,BUY,1897.01,134,134,0,2026-01-01T01:26:36Z
order_00005887,batch_0004,trader_0015,ETH-USD,BUY,1897.01,474,474,0,2026-01-01T01:38:06Z
order_00005613,batch_0004,trader_0021,ETH-USD,BUY,1896.9,399,399,0,2026-01-01T01:33:32Z
order_00003175,batch_0004,trader_0017,ETH-USD,BUY,1896.56,590,590,0,2026-01-01T00:52:54Z
order_00004585,batch_0004,trader_0011,ETH-USD,BUY,1896.47,778,778,0,2026-01-01T01:16:24Z
order_00004785,batch_0004,trader_0025,ETH-USD,BUY,1896.24,153,153,0,2026-01-01T01:19:44Z
order_00002685,batch_0004,trader_0003,ETH-USD,BUY,1896.01,748,748,0,2026-01-01T00:44:44Z
order_00003907,batch_0004,trader_0016,ETH-USD,BUY,1895.78,145,145,0,2026-01-01T01:05:06Z
order_00006174,batch_0004,trader_0014,ETH-USD,BUY,1895.67,781,781,0,2026-01-01T01:42:53Z
order_00001829,batch_0004,trader_0003,ETH-USD,BUY,1895.62,303,303,0,2026-01-01T00:30:28Z
order_00001656,batch_0004,trader_0008,ETH-USD,BUY,1895.43,424,424,0,2026-01-01T00:27:35Z
order_00001765,batch_0004,trader_0013,ETH-USD,BUY,1895.39,608,608,0,2026-01-01T00:29:24Z
order_00005268,batch_0004,trader_0004,ETH-USD,BUY,1895.31,242,242,0,2026-01-01T01:27:47Z
order_00003761,batch_0004,trader_0013,ETH-USD,BUY,1895.13,814,814,0,2026-01-01T01:02:40Z
order_00004743,batch_0004,trader_0022,ETH-USD,BUY,1894.97,306,306,0,2026-01-01T01:19:02Z
order_00001808,batch_0004,trader_0014,ETH-USD,BUY,1894.85,101,101,0,2026-01-01T00:30:07Z
order_00006057,batch_0004,trader_0025,ETH-USD,BUY,1894.85,724,724,0,2026-01-01T01:40:56Z
order_00004037,batch_0004,trader_0003,ETH-USD,BUY,1894.78,821,821,0,2026-01-01T01:07:16Z
order_00004823,batch_0004,trader_0007,ETH-USD,BUY,1894.6,55,55,0,2026-01-01T01:20:22Z
order_00002048,batch_0004,trader_0015,ETH-USD,BUY,1894.55,888,888,0,2026-01-01T00:34:07Z
order_00004969,batch_0004,trader_0018,ETH-USD,BUY,1894.51,311,311,0,2026-01-01T01:22:48Z
order_00004996,batch_0004,trader_0013,ETH-USD,BUY,1894.51,310,310,0,2026-01-01T01:23:15Z
order_00001710,batch_0004,trader_0006,ETH-USD,BUY,1894.48,718,718,0,2026-01-01T00:28:29Z
order_00001805,batch_0004,trader_0015,ETH-USD,BUY,1894.12,917,917,0,2026-01-01T00:30:04Z
order_00004916,batch_0004,trader_0017,ETH-USD,BUY,1894.0,133,133,0,2026-01-01T01:21:55Z
order_00005672,batch_0004,trader_0003,ETH-USD,BUY,1893.91,307,307,0,2026-01-01T01:34:31Z
order_00003327,batch_0004,trader_0012,ETH-USD,BUY,1893.89,598,598,0,2026-01-01T00:55:26Z
order_00006518,batch_0004,trader_0025,ETH-USD,BUY,1893.78,286,286,0,2026-01-01T01:48:37Z
order_00004745,batch_0004,trader_0012,ETH-USD,BUY,1893.5,218,218,0,2026-01-01T01:19:04Z
order_00002570,batch_0004,trader_0016,ETH-USD,BUY,1893.42,455,455,0,2026-01-01T00:42:49Z
order_00001771,batch_0004,trader_0003,ETH-USD,BUY,1893.19,594,594,0,2026-01-01T00:29:30Z
order_00001859,batch_0004,trader_0017,ETH-USD,BUY,1892.93,822,822,0,2026-01-01T00:30:58Z
order_00006428,batch_0004,trader_0013,ETH-USD,BUY,1892.85,382,382,0,2026-01-01T01:47:07Z
order_00002784,batch_0004,trader_0024,ETH-USD,BUY,1892.69,457,457,0,2026-01-01T00:46:23Z
order_00005954,batch_0004,trader_0017,ETH-USD,BUY,1892.55,342,342,0,2026-01-01T01:39:13Z
order_00003171,batch_0004,trader_0020,ETH-USD,BUY,1892.23,511,511,0,2026-01-01T00:52:50Z
order_00003197,batch_0004,trader_0024,ETH-USD,BUY,1890.85,11,11,0,2026-01-01T00:53:16Z
order_00001864,batch_0004,trader_0012,ETH-USD,BUY,1890.71,267,267,0,2026-01-01T00:31:03Z
order_00003888,batch_0004,trader_0021,ETH-USD,BUY,1890.66,206,206,0,2026-01-01T01:04:47Z
order_00004718,batch_0004,trader_0013,ETH-USD,BUY,1890.34,300,300,0,2026-01-01T01:18:37Z
order_00003160,batch_0004,trader_0024,ETH-USD,BUY,1890.2,293,293,0,2026-01-01T00:52:39Z
order_00006238,batch_0004,trader_0022,ETH-USD,BUY,1890.14,315,315,0,2026-01-01T01:43:57Z
order_00003188,batch_0004,trader_0012,ETH-USD,BUY,1890.1,520,520,0,2026-01-01T00:53:07Z
order_00002807,batch_0004,trader_0010,ETH-USD,BUY,1889.81,113,113,0,2026-01-01T00:46:46Z
order_00003219,batch_0004,trader_0013,ETH-USD,BUY,1889.78,46,46,0,2026-01-01T00:53:38Z
order_00002803,batch_0004,trader_0008,ETH-USD,BUY,1889.73,935,935,0,2026-01-01T00:46:42Z
order_00002185,batch_0004,trader_0009,ETH-USD,BUY,1889.64,576,576,0,2026-01-01T00:36:24Z
order_00004100,batch_0004,trader_0001,ETH-USD,BUY,1889.33,253,253,0,2026-01-01T01:08:19Z
order_00001822,batch_0004,trader_0019,ETH-USD,BUY,1888.96,594,594,0,2026-01-01T00:30:21Z
order_00003776,batch_0004,trader_0001,ETH-USD,BUY,1888.74,697,697,0,2026-01-01T01:02:55Z
order_00003343,batch_0004,trader_0006,ETH-USD,BUY,1888.52,420,420,0,2026-01-01T00:55:42Z
order_00002311,batch_0004,trader_0016,ETH-USD,BUY,1888.46,736,736,0,2026-01-01T00:38:30Z
order_00001924,batch_0004,trader_0007,ETH-USD,BUY,1888.45,516,516,0,2026-01-01T00:32:03Z
order_00004634,batch_0004,trader_0021,ETH-USD,BUY,1888.2,809,809,0,2026-01-01T01:17:13Z
order_00001882,batch_0004,trader_0012,ETH-USD,BUY,1888.15,862,862,0,2026-01-01T00:31:21Z
order_00005553,batch_0004,trader_0025,ETH-USD,BUY,1888.0,423,423,0,2026-01-01T01:32:32Z
order_00005439,batch_0004,trader_0005,ETH-USD,BUY,1887.98,455,455,0,2026-01-01T01:30:38Z
order_00001816,batch_0004,trader_0010,ETH-USD,BUY,1887.94,352,352,0,2026-01-01T00:30:15Z
order_00004331,batch_0004,trader_0019,ETH-USD,BUY,1887.65,173,173,0,2026-01-01T01:12:10Z
order_00003036,batch_0004,trader_0012,ETH-USD,BUY,1887.51,134,134,0,2026-01-01T00:50:35Z
order_00005687,batch_0004,trader_0019,ETH-USD,BUY,1887.41,958,958,0,2026-01-01T01:34:46Z
order_00004591,batch_0004,trader_0004,ETH-USD,BUY,1887.39,220,220,0,2026-01-01T01:16:30Z
order_00002765,batch_0004,trader_0023,ETH-USD,BUY,1887.12,586,586,0,2026-01-01T00:46:04Z
order_00005822,batch_0004,trader_0022,ETH-USD,BUY,1887.08,133,133,0,2026-01-01T01:37:01Z
order_00003713,batch_0004,trader_0012,ETH-USD,BUY,1886.89,942,942,0,2026-01-01T01:01:52Z
order_00005742,batch_0004,trader_0023,ETH-USD,BUY,1886.71,30,30,0,2026-01-01T01:35:41Z
order_00004693,batch_0004,trader_0025,ETH-USD,BUY,1886.45,939,939,0,2026-01-01T01:18:12Z
order_00003852,batch_0004,trader_0001,ETH-USD,BUY,1886.39,832,832,0,2026-01-01T01:04:11Z
order_00004160,batch_0004,trader_0007,ETH-USD,BUY,1886.12,377,377,0,2026-01-01T01:09:19Z
order_00002993,batch_0004,trader_0012,ETH-USD,BUY,1886.07,75,75,0,2026-01-01T00:49:52Z
order_00003685,batch_0004,trader_0011,ETH-USD,BUY,1885.93,906,906,0,2026-01-01T01:01:24Z
order_00006067,batch_0004,trader_0010,ETH-USD,BUY,1885.78,240,240,0,2026-01-01T01:41:06Z
order_00005552,batch_0004,trader_0002,ETH-USD,BUY,1885.4,317,317,0,2026-01-01T01:32:31Z
order_00002480,batch_0004,trader_0008,ETH-USD,BUY,1885.11,399,399,0,2026-01-01T00:41:19Z
order_00003044,batch_0004,trader_0013,ETH-USD,BUY,1884.83,442,442,0,2026-01-01T00:50:43Z
order_00001769,batch_0004,trader_0021,ETH-USD,BUY,1884.67,122,122,0,2026-01-01T00:29:28Z
order_00001679,batch_0004,trader_0006,ETH-USD,BUY,1884.49,559,559,0,2026-01-01T00:27:58Z
order_00003505,batch_0004,trader_0014,ETH-USD,BUY,1884.49,46,46,0,2026-01-01T00:58:24Z
order_00002606,batch_0004,trader_0024,ETH-USD,BUY,1884.25,734,734,0,2026-01-01T00:43:25Z
order_00004991,batch_0004,trader_0024,ETH-USD,BUY,1884.23,701,701,0,2026-01-01T01:23:10Z
order_00001933,batch_0004,trader_0003,ETH-USD,BUY,1883.94,129,129,0,2026-01-01T00:32:12Z
order_00005604,batch_0004,trader_0007,ETH-USD,BUY,1883.93,149,149,0,2026-01-01T01:33:23Z
order_00002618,batch_0004,trader_0024,ETH-USD,BUY,1883.91,149,149,0,2026-01-01T00:43:37Z
order_00005559,batch_0004,trader_0022,ETH-USD,BUY,1883.65,161,161,0,2026-01-01T01:32:38Z
order_00004136,batch_0004,trader_0019,ETH-USD,BUY,1883.53,37,37,0,2026-01-01T01:08:55Z
order_00006376,batch_0004,trader_0014,ETH-USD,BUY,1883.47,204,204,0,2026-01-01T01:46:15Z
order_00002123,batch_0004,trader_0013,ETH-USD,BUY,1883.29,873,873,0,2026-01-01T00:35:22Z
order_00002641,batch_0004,trader_0022,ETH-USD,BUY,1882.99,772,772,0,2026-01-01T00:44:00Z
order_00003620,batch_0004,trader_0005,ETH-USD,BUY,1882.57,317,317,0,2026-01-01T01:00:19Z
order_00003982,batch_0004,trader_0007,ETH-USD,BUY,1882.37,543,543,0,2026-01-01T01:06:21Z
order_00005804,batch_0004,trader_0004,ETH-USD,BUY,1881.91,200,200,0,2026-01-01T01:36:43Z
order_00005710,batch_0004,trader_0006,ETH-USD,BUY,1881.88,907,907,0,2026-01-01T01:35:09Z
order_00005069,batch_0004,trader_0018,ETH-USD,BUY,1881.82,31,31,0,2026-01-01T01:24:28Z
order_00002495,batch_0004,trader_0002,ETH-USD,BUY,1881.75,385,385,0,2026-01-01T00:41:34Z
order_00001855,batch_0004,trader_0021,ETH-USD,BUY,1881.7,896,896,0,2026-01-01T00:30:54Z
order_00005874,batch_0004,trader_0020,ETH-USD,BUY,1881.66,459,459,0,2026-01-01T01:37:53Z
order_00004561,batch_0004,trader_0004,ETH-USD,BUY,1881.54,297,297,0,2026-01-01T01:16:00Z
order_00002953,batch_0004,trader_0003,ETH-USD,BUY,1881.51,331,331,0,2026-01-01T00:49:12Z
order_00002106,batch_0004,trader_0010,ETH-USD,BUY,1881.49,96,96,0,2026-01-01T00:35:05Z
order_00006591,batch_0004,trader_0017,ETH-USD,BUY,1881.43,50,50,0,2026-01-01T01:49:50Z
order_00003211,batch_0004,trader_0005,ETH-USD,BUY,1881.42,81,81,0,2026-01-01T00:53:30Z
order_00002076,batch_0004,trader_0009,ETH-USD,BUY,1881.26,731,731,0,2026-01-01T00:34:35Z
order_00003364,batch_0004,trader_0009,ETH-USD,BUY,1881.07,470,470,0,2026-01-01T00:56:03Z
order_00005526,batch_0004,trader_0002,ETH-USD,BUY,1880.92,973,973,0,2026-01-01T01:32:05Z
order_00002753,batch_0004,trader_0024,ETH-USD,BUY,1880.8,780,780,0,2026-01-01T00:45:52Z
order_00001975,batch_0004,trader_0022,ETH-USD,BUY,1880.77,478,478,0,2026-01-01T00:32:54Z
order_00005637,batch_0004,trader_0008,ETH-USD,BUY,1880.71,964,964,0,2026-01-01T01:33:56Z
order_00001602,batch_0004,trader_0010,ETH-USD,BUY,1880.47,656,656,0,2026-01-01T00:26:41Z
order_00001744,batch_0004,trader_0013,ETH-USD,BUY,1880.27,951,951,0,2026-01-01T00:29:03Z
order_00003490,batch_0004,trader_0006,ETH-USD,BUY,1880.16,152,152,0,2026-01-01T00:58:09Z
order_00002061,batch_0004,trader_0010,ETH-USD,BUY,1880.03,411,411,0,2026-01-01T00:34:20Z
order_00006494,batch_0004,trader_0004,ETH-USD,BUY,1880.02,962,962,0,2026-01-01T01:48:13Z
order_00005832,batch_0004,trader_0024,ETH-USD,BUY,1879.66,716,716,0,2026-01-01T01:37:11Z
order_00004699,batch_0004,trader_0019,ETH-USD,BUY,1879.45,1000,1000,0,2026-01-01T01:18:18Z
order_00003349,batch_0004,trader_0006,ETH-USD,BUY,1879.38,549,549,0,2026-01-01T00:55:48Z
order_00003914,batch_0004,trader_0021,ETH-USD,BUY,1879.22,782,782,0,2026-01-01T01:05:13Z
order_00004700,batch_0004,trader_0007,ETH-USD,BUY,1879.2,696,696,0,2026-01-01T01:18:19Z
order_00005733,batch_0004,trader_0014,ETH-USD,BUY,1878.91,225,225,0,2026-01-01T01:35:32Z
order_00005486,batch_0004,trader_0022,ETH-USD,BUY,1878.82,406,406,0,2026-01-01T01:31:25Z
order_00006496,batch_0004,trader_0006,ETH-USD,BUY,1878.65,767,767,0,2026-01-01T01:48:15Z
order_00006098,batch_0004,trader_0018,ETH-USD,BUY,1878.64,370,370,0,2026-01-01T01:41:37Z
order_00005961,batch_0004,trader_0010,ETH-USD,BUY,1878.52,487,487,0,2026-01-01T01:39:20Z
order_00004871,batch_0004,trader_0024,ETH-USD,BUY,1878.46,591,591,0,2026-01-01T01:21:10Z
order_00004881,batch_0004,trader_0012,ETH-USD,BUY,1878.44,404,404,0,2026-01-01T01:21:20Z
order_00004720,batch_0004,trader_0024,ETH-USD,BUY,1877.88,418,418,0,2026-01-01T01:18:39Z
order_00002315,batch_0004,trader_0024,ETH-USD,BUY,1877.51,566,566,0,2026-01-01T00:38:34Z
order_00004389,batch_0004,trader_0005,ETH-USD,BUY,1877.47,583,583,0,2026-01-01T01:13:08Z
order_00005230,batch_0004,trader_0023,ETH-USD,BUY,1877.42,968,968,0,2026-01-01T01:27:09Z
order_00004375,batch_0004,trader_0017,ETH-USD,BUY,1877.39,340,340,0,2026-01-01T01:12:54Z
order_00004046,batch_0004,trader_0007,ETH-USD,BUY,1877.06,543,543,0,2026-01-01T01:07:25Z
order_00004784,batch_0004,trader_0009,ETH-USD,BUY,1876.82,864,864,0,2026-01-01T01:19:43Z
order_00002754,batch_0004,trader_0018,ETH-USD,BUY,1876.68,131,131,0,2026-01-01T00:45:53Z
order_00003017,batch_0004,trader_0012,ETH-USD,BUY,1876.46,91,91,0,2026-01-01T00:50:16Z
order_00005588,batch_0004,trader_0017,ETH-USD,BUY,1876.04,631,631,0,2026-01-01T01:33:07Z
order_00005853,batch_0004,trader_0022,ETH-USD,BUY,1875.95,77,77,0,2026-01-01T01:37:32Z
order_00003840,batch_0004,trader_0010,ETH-USD,BUY,1875.92,115,115,0,2026-01-01T01:03:59Z
order_00005280,batch_0004,trader_0013,ETH-USD,BUY,1875.74,303,303,0,2026-01-01T01:27:59Z
order_00006172,batch_0004,trader_0009,ETH-USD,BUY,1875.65,19,19,0,2026-01-01T01:42:51Z
order_00005837,batch_0004,trader_0004,ETH-USD,BUY,1875.42,406,406,0,2026-01-01T01:37:16Z
order_00005723,batch_0004,trader_0002,ETH-USD,BUY,1875.33,270,270,0,2026-01-01T01:35:22Z
order_00003038,batch_0004,trader_0009,ETH-USD,BUY,1875.18,410,410,0,2026-01-01T00:50:37Z
order_00005991,batch_0004,trader_0020,ETH-USD,BUY,1875.01,554,554,0,2026-01-01T01:39:50Z
order_00004579,batch_0004,trader_0024,ETH-USD,BUY,1874.95,199,199,0,2026-01-01T01:16:18Z
order_00004683,batch_0004,trader_0007,ETH-USD,BUY,1874.78,700,700,0,2026-01-01T01:18:02Z
order_00004244,batch_0004,trader_0007,ETH-USD,BUY,1874.72,585,585,0,2026-01-01T01:10:43Z
order_00003477,batch_0004,trader_0001,ETH-USD,BUY,1874.46,560,560,0,2026-01-01T00:57:56Z
order_00004207,batch_0004,trader_0025,ETH-USD,BUY,1874.29,213,213,0,2026-01-01T01:10:06Z
order_00003926,batch_0004,trader_0008,ETH-USD,BUY,1874.28,973,973,0,2026-01-01T01:05:25Z
order_00002786,batch_0004,trader_0006,ETH-USD,BUY,1874.01,471,471,0,2026-01-01T00:46:25Z
order_00003491,batch_0004,trader_0007,ETH-USD,BUY,1873.84,83,83,0,2026-01-01T00:58:10Z
order_00005713,batch_0004,trader_0014,ETH-USD,BUY,1873.24,300,300,0,2026-01-01T01:35:12Z
order_00005611,batch_0004,trader_0020,ETH-USD,BUY,1873.22,387,387,0,2026-01-01T01:33:30Z
order_00005380,batch_0004,trader_0001,ETH-USD,BUY,1873.11,579,579,0,2026-01-01T01:29:39Z
order_00002272,batch_0004,trader_0025,ETH-USD,BUY,1873.07,148,148,0,2026-01-01T00:37:51Z
order_00005545,batch_0004,trader_0008,ETH-USD,BUY,1872.69,458,458,0,2026-01-01T01:32:24Z
order_00006116,batch_0004,trader_0019,ETH-USD,BUY,1872.43,351,351,0,2026-01-01T01:41:55Z
order_00002964,batch_0004,trader_0003,ETH-USD,BUY,1872.25,917,917,0,2026-01-01T00:49:23Z
order_00001787,batch_0004,trader_0003,ETH-USD,BUY,1871.77,8,8,0,2026-01-01T00:29:46Z
order_00004344,batch_0004,trader_0004,ETH-USD,BUY,1871.49,802,802,0,2026-01-01T01:12:23Z
order_00003459,batch_0004,trader_0005,ETH-USD,BUY,1871.2,294,294,0,2026-01-01T00:57:38Z
order_00006087,batch_0004,trader_0003,ETH-USD,BUY,1870.98,188,188,0,2026-01-01T01:41:26Z
order_00004912,batch_0004,trader_0013,ETH-USD,BUY,1870.93,363,363,0,2026-01-01T01:21:51Z
order_00004796,batch_0004,trader_0021,ETH-USD,BUY,1870.88,793,793,0,2026-01-01T01:19:55Z
order_00003461,batch_0004,trader_0010,ETH-USD,BUY,1870.84,205,205,0,2026-01-01T00:57:40Z
order_00004036,batch_0004,trader_0003,ETH-USD,BUY,1870.84,77,77,0,2026-01-01T01:07:15Z
order_00002927,batch_0004,trader_0020,ETH-USD,BUY,1870.76,383,383,0,2026-01-01T00:48:46Z
order_00003438,batch_0004,trader_0005,ETH-USD,BUY,1870.76,754,754,0,2026-01-01T00:57:17Z
order_00001980,batch_0004,trader_0022,ETH-USD,BUY,1870.75,34,34,0,2026-01-01T00:32:59Z
order_00003644,batch_0004,trader_0017,ETH-USD,BUY,1870.61,647,647,0,2026-01-01T01:00:43Z
order_00005560,batch_0004,trader_0017,ETH-USD,BUY,1870.49,918,918,0,2026-01-01T01:32:39Z
order_00001663,batch_0004,trader_0013,ETH-USD,BUY,1870.47,456,456,0,2026-01-01T00:27:42Z
order_00002902,batch_0004,trader_0005,ETH-USD,BUY,1870.44,651,651,0,2026-01-01T00:48:21Z
order_00006358,batch_0004,trader_0021,ETH-USD,BUY,1870.43,724,724,0,2026-01-01T01:45:57Z
order_00006365,batch_0004,trader_0004,ETH-USD,BUY,1870.29,384,384,0,2026-01-01T01:46:04Z
order_00002517,batch_0004,trader_0013,ETH-USD,BUY,1870.28,745,745,0,2026-01-01T00:41:56Z
order_00004735,batch_0004,trader_0007,ETH-USD,BUY,1870.2,976,976,0,2026-01-01T01:18:54Z
order_00005772,batch_0004,trader_0016,ETH-USD,BUY,1870.2,177,177,0,2026-01-01T01:36:11Z
order_00001620,batch_0004,trader_0012,ETH-USD,BUY,1870.01,310,310,0,2026-01-01T00:26:59Z
order_00004980,batch_0004,trader_0003,ETH-USD,BUY,1869.73,585,585,0,2026-01-01T01:22:59Z
order_00005094,batch_0004,trader_0011,ETH-USD,BUY,1869.68,851,851,0,2026-01-01T01:24:53Z
order_00003153,batch_0004,trader_0013,ETH-USD,BUY,1869.6,902,902,0,2026-01-01T00:52:32Z
order_00002844,batch_0004,trader_0006,ETH-USD,BUY,1869.43,770,770,0,2026-01-01T00:47:23Z
order_00004906,batch_0004,trader_0020,ETH-USD,BUY,1869.4,747,747,0,2026-01-01T01:21:45Z
order_00005213,batch_0004,trader_0020,ETH-USD,BUY,1869.16,82,82,0,2026-01-01T01:26:52Z
order_00004945,batch_0004,trader_0018,ETH-USD,BUY,1869.15,834,834,0,2026-01-01T01:22:24Z
order_00002433,batch_0004,trader_0014,ETH-USD,BUY,1868.73,12,12,0,2026-01-01T00:40:32Z
order_00006104,batch_0004,trader_0003,ETH-USD,BUY,1868.67,463,463,0,2026-01-01T01:41:43Z
order_00004611,batch_0004,trader_0002,ETH-USD,BUY,1868.55,8,8,0,2026-01-01T01:16:50Z
order_00002199,batch_0004,trader_0009,ETH-USD,BUY,1868.5,518,518,0,2026-01-01T00:36:38Z
order_00004811,batch_0004,trader_0012,ETH-USD,BUY,1868.5,953,953,0,2026-01-01T01:20:10Z
order_00004066,batch_0004,trader_0023,ETH-USD,BUY,1868.22,602,602,0,2026-01-01T01:07:45Z
order_00004659,batch_0004,trader_0019,ETH-USD,BUY,1868.09,842,842,0,2026-01-01T01:17:38Z
order_00006469,batch_0004,trader_0006,ETH-USD,BUY,1867.81,969,969,0,2026-01-01T01:47:48Z
order_00006550,batch_0004,trader_0017,ETH-USD,BUY,1867.66,833,833,0,2026-01-01T01:49:09Z
order_00002289,batch_0004,trader_0002,ETH-USD,BUY,1866.95,996,996,0,2026-01-01T00:38:08Z
order_00003943,batch_0004,trader_0024,ETH-USD,BUY,1866.95,336,336,0,2026-01-01T01:05:42Z
order_00001918,batch_0004,trader_0011,ETH-USD,BUY,1866.85,771,771,0,2026-01-01T00:31:57Z
order_00006533,batch_0004,trader_0004,ETH-USD,BUY,1866.77,713,713,0,2026-01-01T01:48:52Z
order_00004022,batch_0004,trader_0021,ETH-USD,BUY,1866.75,928,928,0,2026-01-01T01:07:01Z
order_00003559,batch_0004,trader_0012,ETH-USD,BUY,1866.69,599,599,0,2026-01-01T00:59:18Z
order_00004338,batch_0004,trader_0003,ETH-USD,BUY,1866.65,320,320,0,2026-01-01T01:12:17Z
order_00004970,batch_0004,trader_0021,ETH-USD,BUY,1866.63,919,919,0,2026-01-01T01:22:49Z
order_00006267,batch_0004,trader_0017,ETH-USD,BUY,1866.59,945,945,0,2026-01-01T01:44:26Z
order_00003579,batch_0004,trader_0021,ETH-USD,BUY,1866.58,256,256,0,2026-01-01T00:59:38Z
order_00005783,batch_0004,trader_0012,ETH-USD,BUY,1866.48,824,824,0,2026-01-01T01:36:22Z
order_00006266,batch_0004,trader_0004,ETH-USD,BUY,1866.26,543,543,0,2026-01-01T01:44:25Z
order_00004952,batch_0004,trader_0016,ETH-USD,BUY,1866.02,546,546,0,2026-01-01T01:22:31Z
order_00002098,batch_0004,trader_0024,ETH-USD,BUY,1865.99,915,915,0,2026-01-01T00:34:57Z
order_00002454,batch_0004,trader_0007,ETH-USD,BUY,1865.94,462,462,0,2026-01-01T00:40:53Z
order_00003484,batch_0004,trader_0006,ETH-USD,BUY,1865.61,30,30,0,2026-01-01T00:58:03Z
order_00002102,batch_0004,trader_0015,ETH-USD,BUY,1865.42,267,267,0,2026-01-01T00:35:01Z
order_00004391,batch_0004,trader_0002,ETH-USD,BUY,1865.36,68,68,0,2026-01-01T01:13:10Z
order_00003712,batch_0004,trader_0009,ETH-USD,BUY,1865.32,311,311,0,2026-01-01T01:01:51Z
order_00005324,batch_0004,trader_0020,ETH-USD,BUY,1865.09,182,182,0,2026-01-01T01:28:43Z
order_00004057,batch_0004,trader_0002,ETH-USD,BUY,1864.51,773,773,0,2026-01-01T01:07:36Z
order_00005113,batch_0004,trader_0004,ETH-USD,BUY,1864.29,142,142,0,2026-01-01T01:25:12Z
order_00004494,batch_0004,trader_0023,ETH-USD,BUY,1864.14,351,351,0,2026-01-01T01:14:53Z
order_00003565,batch_0004,trader_0025,ETH-USD,BUY,1863.65,886,886,0,2026-01-01T00:59:24Z
order_00005494,batch_0004,trader_0024,ETH-USD,BUY,1863.65,968,968,0,2026-01-01T01:31:33Z
order_00002449,batch_0004,trader_0021,ETH-USD,BUY,1863.17,892,892,0,2026-01-01T00:40:48Z
